Date,Open,High,Low,Close,Adj Close,Volume
1984-06-01,26.937500,27.312500,24.750000,26.437500,3.838126,116490800
1984-07-01,26.437500,27.718750,26.000000,27.656250,4.015059,72080800
1984-08-01,27.750000,31.687500,27.718750,30.937500,4.491424,123313200
1984-09-01,30.750000,32.125000,30.218750,31.062500,4.550857,79127600
1984-10-01,30.937500,31.937500,29.687500,31.156250,4.564591,89139600
1984-11-01,31.437500,31.937500,29.875000,30.437500,4.498330,87458000
1984-12-01,30.312500,31.125000,29.000000,30.781250,4.549131,88833200
1985-01-01,30.593750,34.406250,29.750000,34.093750,5.038680,130434000
1985-02-01,33.906250,34.562500,32.687500,33.500000,4.950934,91922000
1985-03-01,33.625000,34.187500,31.031250,31.750000,4.730422,102980400
1985-04-01,31.750000,32.593750,30.968750,31.625000,4.711800,78410400
1985-05-01,31.593750,33.312500,31.156250,32.156250,4.790950,99628400
1985-06-01,32.343750,32.656250,29.343750,30.937500,4.650168,118883600
1985-07-01,30.937500,33.125000,30.000000,32.843750,4.936692,111006400
1985-08-01,32.937500,33.187500,31.375000,31.656250,4.758203,68101200
1985-09-01,31.656250,32.625000,30.562500,30.968750,4.694820,92325600
1985-10-01,31.000000,32.843750,30.718750,32.468750,4.922219,105592000
1985-11-01,32.406250,35.187500,32.406250,34.937500,5.296477,108894800
1985-12-01,34.937500,39.687500,34.406250,38.875000,5.942409,114449200
1986-01-01,38.687500,39.125000,35.750000,37.875000,5.789546,127569600
1986-02-01,37.968750,40.250000,37.500000,37.718750,5.765664,126502400
1986-03-01,37.593750,38.375000,36.125000,37.875000,5.958697,161545600
1986-04-01,37.968750,40.468750,36.843750,39.062500,6.145520,143528000
1986-05-01,39.000000,39.375000,35.562500,38.093750,5.993114,132659200
1986-06-01,38.187500,38.375000,36.031250,36.625000,5.934686,94299600
1986-07-01,36.625000,37.531250,32.468750,33.125000,5.367550,150528800
1986-08-01,33.156250,35.500000,32.312500,34.687500,5.620733,114402800
1986-09-01,34.718750,36.375000,33.281250,33.625000,5.637747,162128000
1986-10-01,33.718750,33.875000,29.937500,30.906250,5.181910,170433600
1986-11-01,31.000000,31.968750,29.812500,31.781250,5.328613,110249600
1986-12-01,31.625000,32.531250,30.000000,30.000000,5.212155,134091600
1987-01-01,30.250000,32.718750,28.937500,32.187500,5.592207,200740000
1987-02-01,32.062500,36.062500,32.000000,34.875000,6.059134,144920000
1987-03-01,34.875000,39.156250,34.406250,37.531250,6.740095,157184400
1987-04-01,37.250000,40.375000,35.656250,40.031250,7.189060,225196000
1987-05-01,40.000000,41.906250,38.750000,40.000000,7.183451,151076000
1987-06-01,40.250000,42.156250,39.000000,40.625000,7.493415,138280000
1987-07-01,40.718750,42.468750,39.781250,40.250000,7.424245,129840400
1987-08-01,39.875000,43.968750,39.625000,42.093750,7.764332,189084000
1987-09-01,42.156250,42.343750,37.125000,37.687500,7.147847,196856000
1987-10-01,37.812500,39.312500,25.000000,30.625000,5.808364,269141200
1987-11-01,30.250000,31.218750,27.500000,27.687500,5.251234,139041600
1987-12-01,28.125000,30.093750,26.250000,28.875000,5.683782,144892800
1988-01-01,29.250000,31.000000,27.156250,28.093750,5.530003,161385200
1988-02-01,28.187500,29.468750,26.718750,29.375000,5.782207,139936000
1988-03-01,29.468750,29.656250,26.062500,26.906250,5.519041,139366000
1988-04-01,26.875000,29.125000,26.406250,28.343750,5.813898,128671200
1988-05-01,28.406250,28.781250,26.875000,28.125000,5.769033,84149200
1988-06-01,28.250000,32.093750,27.937500,31.843750,6.795858,157071600
1988-07-01,31.937500,32.375000,30.000000,31.437500,6.709159,118082800
1988-08-01,31.500000,31.718750,27.593750,27.875000,5.948878,116881200
1988-09-01,27.781250,29.125000,27.375000,28.843750,6.378815,107313600
1988-10-01,28.781250,31.218750,28.187500,30.656250,6.779654,116277200
1988-11-01,30.718750,31.093750,28.531250,29.625000,6.551587,103644400
1988-12-01,29.593750,31.031250,29.406250,30.468750,6.989759,91382800
1989-01-01,30.468750,32.718750,30.156250,32.656250,7.491589,130706400
1989-02-01,32.437500,32.718750,30.156250,30.375000,6.968253,114396400
1989-03-01,30.531250,30.593750,26.906250,27.281250,6.478430,165558400
1989-04-01,27.312500,28.937500,26.562500,28.531250,6.775263,111530800
1989-05-01,28.250000,28.437500,26.875000,27.406250,6.508111,137074400
1989-06-01,27.375000,28.781250,26.875000,27.968750,6.943073,144924400
1989-07-01,28.125000,29.187500,27.656250,28.750000,7.137015,106153600
1989-08-01,28.875000,29.843750,28.125000,29.281250,7.268892,148444400
1989-09-01,29.218750,29.687500,26.937500,27.312500,7.080788,128322400
1989-10-01,27.343750,27.437500,24.437500,25.062500,6.497468,170029200
1989-11-01,25.062500,25.187500,24.000000,24.406250,6.327342,122311600
1989-12-01,24.406250,25.468750,23.343750,23.531250,6.410775,129607600
1990-01-01,23.687500,25.406250,23.625000,24.656250,6.717267,156385200
1990-02-01,24.656250,26.375000,24.375000,25.968750,7.074839,133848800
1990-03-01,25.937500,27.343750,25.843750,26.531250,7.602104,128318400
1990-04-01,26.281250,27.812500,26.250000,27.250000,7.808052,110108400
1990-05-01,27.375000,30.531250,26.968750,30.000000,8.596019,149241200
1990-06-01,30.125000,30.562500,29.062500,29.375000,8.807110,118013600
1990-07-01,29.375000,30.781250,27.625000,27.875000,8.357385,120184400
1990-08-01,27.968750,28.093750,24.125000,25.468750,7.635948,165578800
1990-09-01,25.250000,27.312500,25.187500,26.593750,8.346873,117822800
1990-10-01,26.781250,27.593750,24.062500,26.375000,8.278216,161156400
1990-11-01,26.343750,28.781250,26.218750,28.406250,8.915752,140917600
1990-12-01,28.625000,29.000000,27.656250,28.250000,9.281213,110565600
1991-01-01,28.218750,31.781250,26.375000,31.687500,10.410563,174923600
1991-02-01,31.625000,34.937500,31.406250,32.187500,10.574834,160567200
1991-03-01,32.062500,33.750000,27.750000,28.468750,9.724030,178246000
1991-04-01,28.468750,28.687500,25.531250,25.750000,8.795394,164028400
1991-05-01,25.625000,26.625000,25.125000,26.531250,9.062242,144389600
1991-06-01,26.500000,26.843750,24.156250,24.281250,8.700067,143852000
1991-07-01,24.406250,25.750000,23.906250,25.312500,9.069564,115507200
1991-08-01,25.250000,25.437500,23.000000,24.218750,8.677675,127478800
1991-09-01,24.437500,26.593750,24.406250,25.906250,9.749512,117172000
1991-10-01,25.906250,26.187500,24.187500,24.562500,9.243809,121914400
1991-11-01,24.593750,25.343750,23.093750,23.125000,8.702824,116302000
1991-12-01,22.781250,23.093750,20.875000,22.250000,8.806818,186779200
1992-01-01,22.250000,24.531250,22.218750,22.500000,8.905769,148634800
1992-02-01,22.500000,23.312500,21.656250,21.718750,8.596541,109520000
1992-03-01,21.718750,22.562500,20.781250,20.875000,8.725383,134208800
1992-04-01,20.875000,22.687500,20.406250,22.687500,9.482968,154146000
1992-05-01,22.812500,23.593750,22.531250,22.687500,9.482968,113014400
1992-06-01,22.625000,24.656250,22.062500,24.468750,10.786614,146374400
1992-07-01,24.468750,25.093750,23.093750,23.687500,10.442216,143590400
1992-08-01,23.625000,23.812500,21.250000,21.656250,9.546780,121280800
1992-09-01,21.656250,22.187500,20.000000,20.187500,9.395617,134284000
1992-10-01,20.250000,20.281250,16.250000,16.718750,7.781201,258644800
1992-11-01,16.750000,17.468750,15.218750,17.062500,7.941187,195714800
1992-12-01,17.093750,17.218750,12.187500,12.593750,6.308743,392747600
1993-01-01,12.937500,13.312500,11.468750,12.875000,6.449632,311186000
1993-02-01,13.000000,13.718750,12.187500,13.593750,6.809685,195832000
1993-03-01,13.687500,14.281250,12.468750,12.718750,6.652420,209145600
1993-04-01,12.875000,13.281250,11.843750,12.156250,6.358212,164894000
1993-05-01,12.281250,13.500000,11.781250,13.187500,6.897595,151283200
1993-06-01,13.312500,13.593750,12.125000,12.343750,6.751642,145922400
1993-07-01,12.406250,12.437500,10.281250,11.125000,6.085027,206189600
1993-08-01,11.093750,11.468750,10.156250,11.437500,6.255950,140713600
1993-09-01,11.437500,11.593750,10.312500,10.500000,5.875575,143716000
1993-10-01,10.531250,11.656250,10.531250,11.500000,6.435156,182151200
1993-11-01,11.500000,14.031250,11.437500,13.468750,7.536829,270267200
1993-12-01,13.687500,14.968750,13.187500,14.125000,8.062926,196909600
1994-01-01,14.218750,15.000000,13.687500,14.125000,8.062926,214073600
1994-02-01,14.218750,14.343750,13.000000,13.218750,7.545612,148824800
1994-03-01,13.218750,14.718750,12.843750,13.656250,7.937729,246932800
1994-04-01,13.250000,14.875000,12.843750,14.375000,8.355508,213590400
1994-05-01,14.375000,16.031250,14.062500,15.750000,9.154733,191827200
1994-06-01,15.750000,16.250000,14.531250,14.687500,8.687583,179832000
1994-07-01,14.750000,15.781250,13.625000,15.468750,9.149691,220216800
1994-08-01,15.468750,17.531250,15.375000,17.125000,10.129350,241504800
1994-09-01,16.718750,17.843750,16.656250,17.406250,10.461772,182742800
1994-10-01,17.343750,19.093750,16.843750,18.625000,11.194286,217612400
1994-11-01,18.593750,18.812500,17.000000,17.687500,10.630808,183975600
1994-12-01,17.656250,18.656250,17.218750,18.375000,11.196354,162032400
1995-01-01,18.375000,19.500000,17.562500,18.031250,10.986896,209998400
1995-02-01,18.093750,19.062500,18.062500,18.812500,11.462934,140747200
1995-03-01,18.781250,21.281250,18.781250,20.531250,12.680131,255785600
1995-04-01,20.562500,24.218750,20.562500,23.656250,14.610136,223769200
1995-05-01,23.468750,24.468750,22.875000,23.250000,14.359235,259951200
1995-06-01,23.375000,24.843750,22.093750,24.000000,14.981389,267735600
1995-07-01,24.062500,27.812500,23.937500,27.218750,16.990616,302672000
1995-08-01,27.281250,28.656250,24.656250,25.843750,16.132307,280425600
1995-09-01,25.687500,26.125000,22.906250,23.625000,14.884007,389168000
1995-10-01,23.750000,24.812500,22.281250,24.312500,15.317149,331111200
1995-11-01,24.312500,25.593750,23.250000,24.156250,15.218709,222618400
1995-12-01,24.250000,24.312500,21.937500,22.843750,14.539044,238327200
1996-01-01,22.843750,27.468750,20.781250,27.125000,17.263872,435801200
1996-02-01,27.187500,32.218750,27.031250,30.656250,19.511354,341496800
1996-03-01,30.406250,31.375000,26.906250,27.812500,17.857063,331419600
1996-04-01,28.031250,30.218750,25.843750,26.937500,17.295263,369420400
1996-05-01,26.937500,28.125000,25.906250,26.687500,17.134739,225481200
1996-06-01,26.593750,26.656250,24.031250,24.750000,16.103710,232344400
1996-07-01,24.812500,27.218750,22.281250,26.875000,17.486361,302262000
1996-08-01,27.000000,28.937500,26.812500,28.593750,18.604664,187934000
1996-09-01,28.312500,31.968750,28.140625,31.125000,20.513615,213265200
1996-10-01,31.000000,33.843750,30.781250,32.250000,21.255085,236814000
1996-11-01,32.218750,40.187500,31.781250,39.843750,26.259901,289765600
1996-12-01,39.906250,41.500000,36.812500,37.875000,25.233574,270300800
1997-01-01,38.437500,42.531250,36.250000,39.218750,26.128838,415245600
1997-02-01,39.343750,39.343750,34.281250,35.937500,23.942755,309689200
1997-03-01,35.937500,37.437500,32.500000,34.312500,23.077326,278667200
1997-04-01,34.250000,40.281250,31.781250,40.125000,26.986584,326464400
1997-05-01,40.125000,45.937500,39.843750,43.250000,29.088362,273395600
1997-06-01,43.875000,46.875000,40.875000,45.125000,30.645679,167324800
1997-07-01,45.125000,54.218750,45.062500,52.875000,35.908943,208427400
1997-08-01,52.750000,54.718750,49.843750,50.687500,34.423336,155661400
1997-09-01,50.687500,53.718750,48.062500,53.000000,36.127781,170868800
1997-10-01,53.062500,53.625000,44.312500,49.250000,33.571571,230292000
1997-11-01,49.562500,54.968750,47.625000,54.750000,37.320683,147470000
1997-12-01,55.000000,56.750000,48.187500,52.312500,35.798512,189262800
1998-01-01,52.250000,54.187500,47.812500,49.375000,33.788315,206153000
1998-02-01,50.000000,52.937500,48.750000,52.218750,35.734352,142352000
1998-03-01,52.093750,53.343750,47.937500,51.937500,35.685246,161250600
1998-04-01,51.937500,60.000000,51.656250,57.937500,39.807739,175968600
1998-05-01,57.968750,64.656250,57.750000,58.750000,40.365986,151724400
1998-06-01,58.687500,60.000000,53.000000,57.406250,39.590603,163688800
1998-07-01,58.000000,69.062500,56.375000,66.250000,45.689743,173555400
1998-08-01,67.000000,67.437500,56.312500,56.312500,38.836269,187305400
1998-09-01,56.500000,68.093750,55.375000,64.250000,44.462372,191312400
1998-10-01,62.531250,74.906250,58.406250,74.250000,51.382580,248289400
1998-11-01,74.218750,85.281250,72.875000,82.562500,57.135021,137674800
1998-12-01,81.750000,94.968750,81.125000,92.187500,63.984676,142026400
1999-01-01,92.500000,99.625000,86.750000,91.625000,63.594242,246686000
1999-02-01,92.250000,92.250000,80.875000,84.875000,58.909283,203078200
1999-03-01,84.750000,92.968750,82.000000,88.625000,61.675507,230701600
1999-04-01,88.656250,107.625000,81.500000,104.593750,72.788445,267372400
1999-05-01,104.000000,123.000000,103.156250,116.000000,80.726219,212247200
1999-06-01,113.625000,132.000000,109.437500,129.250000,90.151108,131076300
1999-07-01,130.000000,139.187500,122.625000,125.687500,87.666275,132738400
1999-08-01,124.000000,129.625000,117.562500,124.562500,86.881569,128262000
1999-09-01,125.625000,137.687500,119.625000,121.000000,84.479065,148296500
1999-10-01,121.000000,123.250000,89.000000,98.250000,68.595612,305298100
1999-11-01,98.500000,109.875000,90.000000,103.062500,71.955544,215184000
1999-12-01,102.562500,122.125000,102.250000,107.875000,75.415802,158626300
2000-01-01,112.437500,124.750000,109.625000,112.250000,78.474335,175259600
2000-02-01,112.375000,119.750000,100.937500,102.750000,71.832886,133524400
2000-03-01,102.000000,128.250000,99.500000,118.375000,82.843506,194329000
2000-04-01,120.000000,128.000000,101.250000,111.500000,78.032082,168464800
2000-05-01,112.500000,113.625000,102.000000,107.312500,75.101524,123803200
2000-06-01,107.562500,122.312500,105.500000,109.562500,76.768692,136216300
2000-07-01,108.750000,117.812500,100.000000,112.250000,78.651756,150130400
2000-08-01,112.000000,134.250000,110.250000,132.015594,92.501160,121998000
2000-09-01,133.062500,134.937500,110.250000,112.625000,79.002831,107468400
2000-10-01,112.625000,119.625000,86.937500,98.500000,69.094574,223510000
2000-11-01,98.437500,104.375000,91.625000,93.500000,65.587234,130411900
2000-12-01,94.437500,104.750000,80.062500,85.000000,59.700642,167790700
2001-01-01,84.500000,116.750000,83.750000,112.000000,78.664337,198962600
2001-02-01,112.400002,118.639999,99.099998,99.900002,70.165794,156438900
2001-03-01,99.300003,108.400002,87.650002,96.180000,67.629990,254550000
2001-04-01,97.449997,118.050003,90.050003,115.139999,80.961945,226210900
2001-05-01,115.849998,119.900002,110.959999,111.800003,78.613388,159356200
2001-06-01,112.500000,119.000000,111.099998,113.500000,79.905266,142929700
2001-07-01,113.500000,115.400002,101.559998,105.209999,74.069023,161016400
2001-08-01,105.349998,110.089996,98.860001,99.949997,70.365913,143401500
2001-09-01,100.150002,103.129997,87.489998,91.720001,64.657089,189312500
2001-10-01,91.720001,112.099998,91.339996,108.070000,76.182877,224351500
2001-11-01,107.250000,117.000000,106.900002,115.589996,81.483994,135136300
2001-12-01,114.800003,124.699997,113.209999,120.959999,85.374725,133393800
2002-01-01,120.599998,126.389999,101.000000,107.889999,76.149818,193562900
2002-02-01,107.639999,109.300003,95.760002,98.120003,69.254059,172321000
2002-03-01,98.599998,108.849998,98.500000,104.000000,73.500999,151268500
2002-04-01,104.000000,104.000000,83.339996,83.760002,59.196583,246503300
2002-05-01,83.849998,86.489998,75.919998,80.449997,56.857281,172738400
2002-06-01,80.750000,80.949997,66.099998,72.000000,50.985294,190980700
2002-07-01,72.010002,74.199997,65.699997,70.400002,49.852295,246256900
2002-08-01,70.400002,82.849998,65.849998,75.379997,53.378761,166322300
2002-09-01,74.199997,77.500000,57.990002,58.310001,41.382423,185664400
2002-10-01,59.200001,79.790001,54.009998,78.940002,56.023464,285626300
2002-11-01,78.900002,88.110001,76.699997,86.919998,61.686848,184438100
2002-12-01,88.599998,89.459999,75.599998,77.500000,55.102703,151563500
2003-01-01,78.800003,88.949997,77.019997,78.199997,55.600407,193933500
2003-02-01,78.199997,80.050003,74.309998,77.949997,55.422626,145672700
2003-03-01,78.900002,84.900002,73.169998,78.430000,55.872425,191937200
2003-04-01,78.500000,86.489998,78.120003,84.900002,60.481567,177874300
2003-05-01,85.300003,90.400002,84.449997,88.040001,62.718433,149548000
2003-06-01,89.000000,89.080002,79.809998,82.500000,58.879471,184488300
2003-07-01,81.400002,87.029999,80.580002,81.250000,57.987358,153915600
2003-08-01,81.150002,84.720001,78.730003,82.010002,58.529758,113895200
2003-09-01,82.400002,93.470001,82.300003,88.330002,63.166843,171943100
2003-10-01,88.750000,94.540001,87.529999,89.480003,63.989265,156145400
2003-11-01,89.900002,91.480003,87.720001,90.540001,64.747292,97966100
2003-12-01,90.900002,94.120003,90.029999,92.680000,66.397705,116103600
2004-01-01,92.860001,99.849998,89.010002,99.230003,71.090233,139368500
2004-02-01,99.150002,100.430000,95.199997,96.500000,69.134445,97741900
2004-03-01,96.500000,97.599998,90.279999,91.839996,65.902573,124483700
2004-04-01,91.669998,94.550003,88.010002,88.169998,63.269043,110632000
2004-05-01,88.129997,89.750000,85.120003,88.589996,63.570415,104707300
2004-06-01,88.000000,91.209999,87.300003,88.150002,63.382954,91968600
2004-07-01,88.279999,88.440002,83.419998,87.070000,62.606400,121001000
2004-08-01,86.870003,87.389999,81.900002,84.690002,60.895096,91169700
2004-09-01,84.050003,87.279999,83.239998,85.739998,61.780605,93906300
2004-10-01,85.949997,90.269997,84.290001,89.750000,64.670044,118116100
2004-11-01,89.330002,96.629997,89.230003,94.239998,67.905380,114982100
2004-12-01,94.500000,99.000000,94.470001,98.580002,71.169914,108170400
2005-01-01,98.970001,99.099998,91.440002,93.419998,67.444656,114459000
2005-02-01,93.669998,94.970001,91.550003,92.580002,66.838196,79707700
2005-03-01,92.639999,93.730003,89.089996,91.379997,66.097710,106145200
2005-04-01,91.489998,91.760002,71.849998,76.379997,55.247791,216745500
2005-05-01,76.879997,78.110001,72.500000,75.550003,54.647430,138416000
2005-06-01,75.570000,77.730003,73.449997,74.199997,53.813492,135542800
2005-07-01,74.300003,85.110001,74.160004,83.459999,60.529297,156801500
2005-08-01,83.000000,84.199997,79.870003,80.620003,58.469593,105031100
2005-09-01,80.160004,82.110001,76.930000,80.220001,58.319420,115681400
2005-10-01,80.220001,84.599998,78.699997,81.879997,59.526237,139881800
2005-11-01,81.849998,89.940002,80.639999,88.900002,64.629715,110664500
2005-12-01,89.150002,89.919998,81.559998,82.199997,59.902138,120052400
2006-01-01,82.449997,85.029999,80.209999,81.300003,59.246300,146491600
2006-02-01,80.900002,82.239998,78.930000,80.239998,58.473839,111052200
2006-03-01,80.199997,84.989998,79.510002,82.470001,60.249840,111514900
2006-04-01,82.720001,84.449997,80.629997,82.339996,60.154823,114007000
2006-05-01,82.589996,83.690002,79.059998,79.900002,58.372261,113146500
2006-06-01,79.889999,80.870003,76.059998,76.820000,56.325008,139457800
2006-07-01,77.540001,78.529999,72.730003,77.410004,56.757626,137188300
2006-08-01,76.650002,81.680000,75.050003,80.970001,59.367840,100880300
2006-09-01,81.129997,83.790001,79.309998,81.940002,60.318645,102776100
2006-10-01,81.760002,92.680000,81.559998,92.330002,67.967079,170367300
2006-11-01,92.500000,94.050003,90.430000,91.919998,67.665260,104430000
2006-12-01,91.900002,97.879997,90.550003,97.150002,71.747337,104470200
2007-01-01,97.180000,100.900002,94.550003,99.150002,73.224327,192702000
2007-02-01,98.970001,100.440002,92.470001,92.940002,68.638115,125776200
2007-03-01,90.250000,95.809998,88.769997,94.260002,69.822762,163194500
2007-04-01,94.510002,103.000000,93.910004,102.209999,75.711670,166807200
2007-05-01,102.059998,108.050003,101.349998,106.599998,78.963554,146441400
2007-06-01,106.620003,107.239998,101.559998,105.250000,78.267014,169602000
2007-07-01,105.389999,118.820000,104.580002,110.650002,82.282623,212757600
2007-08-01,110.389999,117.349998,103.699997,116.690002,86.774162,202871500
2007-09-01,116.339996,118.889999,114.300003,117.800003,87.909332,132233800
2007-10-01,117.610001,121.459999,110.959999,116.120003,86.655579,171669000
2007-11-01,115.500000,116.089996,99.269997,105.180000,78.491531,200920600
2007-12-01,105.550003,112.190002,104.000000,108.099998,80.956703,134151600
2008-01-01,108.989998,108.989998,97.040001,107.110001,80.215324,247523900
2008-02-01,107.160004,116.629997,100.599998,113.860001,85.270470,168280800
2008-03-01,113.860001,119.790001,111.800003,115.139999,86.558723,179284200
2008-04-01,115.199997,125.000000,113.860001,120.699997,90.738571,192087200
2008-05-01,121.059998,129.990005,120.779999,129.429993,97.301498,159517500
2008-06-01,128.490005,129.369995,118.150002,118.529999,89.471466,152327500
2008-07-01,117.500000,130.929993,116.599998,127.980003,96.604729,200876500
2008-08-01,128.520004,129.970001,121.500000,121.730003,91.886955,137028800
2008-09-01,122.870003,124.000000,109.949997,116.959999,88.630234,218411700
2008-10-01,115.510002,116.800003,78.820000,92.970001,70.451050,314972000
2008-11-01,92.639999,94.760002,69.500000,81.599998,61.835052,218313000
2008-12-01,80.949997,87.269997,75.309998,84.160004,64.131485,188846100
2009-01-01,83.889999,94.940002,81.760002,91.650002,69.839027,208959400
2009-02-01,90.599998,97.099998,82.849998,92.029999,70.128571,223017600
2009-03-01,91.169998,99.860001,83.019997,96.889999,74.233658,286114500
2009-04-01,96.129997,106.050003,95.699997,103.209999,79.075798,213623100
2009-05-01,103.779999,106.820000,99.830002,106.279999,81.427940,153084700
2009-06-01,106.940002,110.639999,103.510002,104.419998,80.420708,160502100
2009-07-01,105.000000,119.370003,99.500000,117.930000,90.825699,176171400
2009-08-01,118.879997,120.879997,116.120003,118.050003,90.918106,112480200
2009-09-01,117.669998,122.879997,115.150002,119.610001,92.549217,131522200
2009-10-01,119.389999,128.610001,117.260002,120.610001,93.322975,183531100
2009-11-01,120.769997,128.940002,119.500000,126.349998,97.764343,110748200
2009-12-01,127.290001,132.850006,126.000000,130.899994,101.739494,124475900
2010-01-01,131.179993,134.250000,121.900002,122.389999,95.125275,156110600
2010-02-01,123.230003,128.270004,121.610001,127.160004,98.832649,113211200
2010-03-01,127.500000,130.729996,125.199997,128.250000,100.125694,139997300
2010-04-01,128.949997,132.279999,127.120003,129.000000,100.711212,146426400
2010-05-01,129.389999,133.100006,116.000000,125.260002,97.791374,188444200
2010-06-01,124.690002,131.940002,122.820000,123.480003,96.895844,162019100
2010-07-01,123.550003,131.600006,120.610001,128.399994,100.756584,144080000
2010-08-01,129.250000,132.490005,122.279999,123.129997,96.621178,117394000
2010-09-01,125.309998,136.110001,124.519997,134.139999,105.782402,116092900
2010-10-01,135.509995,144.000000,134.389999,143.600006,113.242554,137284700
2010-11-01,143.639999,147.529999,141.179993,141.460007,111.554970,104096700
2010-12-01,143.610001,147.500000,143.509995,146.759995,116.248810,93392800
2011-01-01,147.210007,164.350006,146.639999,162.000000,128.320435,118831600
2011-02-01,162.110001,166.250000,159.029999,161.880005,128.225388,89067500
2011-03-01,163.149994,167.720001,151.710007,163.070007,129.679398,129714300
2011-04-01,163.699997,173.000000,162.190002,170.580002,135.651627,100769500
2011-05-01,172.110001,173.539993,165.899994,168.929993,134.339462,110804200
2011-06-01,168.899994,172.449997,161.520004,171.550003,137.033112,105442400
2011-07-01,171.610001,185.630005,171.490005,181.850006,145.260681,113593200
2011-08-01,182.600006,183.690002,157.130005,171.910004,137.320633,195054100
2011-09-01,172.710007,180.910004,158.759995,174.869995,140.293381,137895000
2011-10-01,174.360001,190.529999,168.880005,184.630005,148.123550,144563700
2011-11-01,181.550003,189.970001,177.059998,188.000000,150.827209,97014100
2011-12-01,187.009995,194.899994,179.039993,183.880005,148.114868,103436500
2012-01-01,186.729996,193.100006,177.350006,192.600006,155.138809,110015000
2012-02-01,193.210007,199.229996,190.830002,196.729996,158.465515,78809900
2012-03-01,197.229996,209.119995,196.809998,208.649994,168.721512,88096900
